Instancias,Plantas,Produtos,Periodos,Bin_vars,Setup_time,Setup_cost,Capacidade,Obj_RF_1_0,Time_RF_1_0,Obj_RF_2_0,Time_RF_2_0,Obj_RF_2_1,Time_RF_2_1,Obj_RF_3_0,Time_RF_3_0,Obj_RF_3_1,Time_RF_3_1,Obj_RF_3_2,Time_RF_3_2,Obj_RF_4_0,Time_RF_4_0,Obj_RF_4_1,Time_RF_4_1,Obj_RF_4_2,Time_RF_4_2,Obj_RF_4_3,Time_RF_4_3,Obj_RF_6_0,Time_RF_6_0,Obj_RF_6_1,Time_RF_6_1,Obj_RF_6_2,Time_RF_6_2,Obj_RF_6_3,Time_RF_6_3,Obj_RF_6_4,Time_RF_6_4,Obj_RF_6_5,Time_RF_6_5,Obj_RF_T_0,Time_RF_T_0
NBA04_12_20_60,20,60,12,14400,high,normal,normal,2386383.83,638.7,2386151.64,913.89,2386392.29,1407.22,2386138.43,938.87,2386158.87,914.2,2420138.83,1519.7,2386032.34,776.6,2386083.85,974.7,2386195.83,1178,2428990.15,1773.9,2386016.77,651.92,2385925.7,897.52,2385993.66,924.9,2386005.49,1207.56,2389082.41,1663.99,5647546.4,1802.73,2387953.9,798.4
NBA04_12_20_120,20,120,12,28800,high,normal,normal,5384593.3,1571.1,5287257.96,1345.66,5834406.96,1765.16,5214504.31,1546.96,5729804.27,1611.3,6102886.48,1788.5,5474331.8,1407.1,5214920.88,1489.1,10319489.29,1666.4,12400379.31,1805.2,10851335.89,1497.58,5620963.27,1440.45,4770128.27,1548.4,4769993.99,1747.01,12058250.96,1802.59,12784280.79,1801.88,4813343.34,1800.5
NBB00_12_2_10,2,10,12,240,normal,normal,normal,42531.34,0.6,42504.96,1.16,42449.01,0.91,42463.67,1.65,42443.24,1.1,42443.24,3.9,42481.77,0.9,42443.24,0.6,42443.24,1,42443.24,4.8,42463.67,0.82,42449.01,1.11,42443.24,0.9,42443.24,0.92,42443.24,4.1,42443.24,3.25,42443.24,3.4
NBB00_12_2_60,2,60,12,1440,normal,normal,normal,284830.52,3.9,284575.48,6.89,284112.92,7.16,284204.18,5.52,284065.69,13,284035.06,22.5,284234.25,7.4,284067.91,5.3,284052.45,8.5,284007.48,24.2,284115.31,8.83,284057.77,17.53,284031.99,13.6,283969.99,10.13,283975.05,22.63,283978.19,37.69,283973.09,59.9
NBB00_12_2_120,2,120,12,2880,normal,normal,normal,572580.64,9.4,570991.56,14.9,570599.08,15.36,570689.1,13.36,570235.56,37.3,570146.19,39.9,570346.38,26,570220.6,13.8,570079.16,29.4,570070.93,117.4,570339.4,52.95,570183.37,61.73,570108.58,50.3,570067.15,61.12,570081.01,134.78,570045.87,170.89,570036.63,280.2
NBB00_12_4_10,4,10,12,480,normal,normal,normal,88698.12,2.2,88666.07,4.96,88652.64,5.26,88619.68,4.81,88610.71,11,88609.29,10.7,88666,6.7,88621.24,4.6,88609.29,6.4,88609.75,29.1,88609.83,18.17,88610.06,11.81,88609.29,10.7,88609.29,37.57,88609.29,39.08,88609.29,49.64,88609.29,406.7
NBB00_12_4_60,4,60,12,2880,normal,normal,normal,523352.12,13.4,522966.11,21.15,522823.96,25.93,522925.43,24.19,522821.16,59.4,522790.46,79,522868.42,43.3,522807.22,40.3,522835.5,35.2,522806.73,122,522772.77,66.23,522753.28,91.49,522760.92,80.5,522740.83,82.68,522750.91,139.77,522731.09,225.27,522728.7,607
NBB00_12_4_120,4,120,12,5760,normal,normal,normal,1070968.18,22.9,1070459.35,48.4204,1070219.28,45,1070245.75,53.96,1070198.26,39.2,1070019.15,101.4,1070228.69,75.3,1070075.62,37.5,1070044.66,45,1070004.27,174.1,1070024.73,79.51,1070106.01,61.97,1069970.7,81.8,1070050.33,105.64,1070041.74,264.81,1069991.25,212.67,1069963.43,328.5
NBB00_12_6_10,6,10,12,720,normal,normal,normal,131466.19,6.6,131394.43,7.39,131381.05,15.17,131400.56,17.61,131387.3,38.9,131376.51,56.5,131381.05,74.7,131380.94,38.9,131376.51,73.1,131377.79,257.9,131376.51,159.18,131376.51,197.15,131376.51,127.9,131376.51,340.25,131376.51,464.19,131376.51,641.77,131377.79,1800.1
NBB00_12_6_60,6,60,12,4320,normal,normal,normal,772666.44,25.1,772522.57,32.38,772405.96,67.45,772360.33,110.04,772374.46,154.6,772310.88,213.9,772311.76,87.5,772293.44,87.2,772290.27,111.6,772280.94,322.9,772237.94,181.37,772283.55,258.13,772246.63,321.9,772241.99,276.34,772242.78,668.16,772225.17,882.23,772229.84,1800.4
NBB00_12_6_120,6,120,12,8640,normal,normal,normal,1558977.15,54.4,1558348.38,64.14,1558087.35,132.66,1558339.98,57.91,1558310.25,86.9,1558096.65,221.3,1558142.71,69.9,1558147.12,64.9,1558124.33,80.9,1558114.56,219.1,1557953.53,267.83,1558007.2,256.64,1558085.21,134.1,1557973.65,230.88,1558042.79,423.62,1558068.23,373.7,1557969.3,472.2
NBB00_12_15_10,15,10,12,1800,normal,normal,normal,299628.04,27,299566.7,45.15,299565.73,85.76,299568.32,108.66,299547.63,190.6,299558.78,259,299565.43,293.3,299553.64,253.8,299547.63,452.6,299550.36,969.2,299547.63,1083.7,299547.63,685.23,299553.69,839.8,299550.48,1599.65,299555.99,1800.51,299557.97,1746.45,299560.78,1800.3
NBB00_12_15_60,15,60,12,10800,normal,normal,normal,1819857.39,192.3,1819272.87,372.7903,1819489.52,577.63,1819460.8,370.33,1819363.62,569.1,1819772.64,1074,1819268.48,539.3,1819209.61,467.3,1819171.26,817.5,1819586.24,1332.9,1819205.4,422.39,1819213.82,351.62,1819199.34,551.4,1819167.46,974.25,1820020.1,1215,1819508.7,1553.46,1819438.46,834.5
NBB00_12_15_120,15,120,12,21600,normal,normal,normal,3651768.82,620.6,3651799.94,1151.45,3952546.68,1454.12,3651357.81,1151.07,3656471.64,1300.1,4057483.04,1612.1,3651460.9,768.8,3654182.51,1266.9,3697201.66,1479.8,8892534.12,1713,3651304.61,400.94,3651202.13,444.45,3651385.27,1431.7,8789668.77,1569.19,3651431.57,1701.65,8430759.27,1746.93,3655288.96,847.2
NBB00_12_20_10,20,10,12,2400,normal,normal,normal,400891.93,29.9,400790.8,43.01,400752.57,73.25,400760.16,78,400764.64,89.9,400748.54,201,400752.34,141,400758.3,249.9,400752.34,318.1,400750.29,505.4,400748.25,232.32,400767.55,248.4,400746.93,511.7,400755.4,724.99,400747.43,755.09,400747.43,1016.95,400746.09,1656.7
NBB00_12_20_60,20,60,12,14400,normal,normal,normal,2405472.23,440.3,2405099.36,820.31,2406113.08,1199.23,2405183.89,803.74,2405187,787.5,5204337.09,1657.8,2405142.95,1153.7,2405086.91,1237.7,2406908.04,1726.2,2408305.18,1739.9,2405138.36,967.84,2405085.74,955.58,2405458.7,1638.9,2405450.03,1787.27,2405418.33,1722.13,5730311,1802.4,2405486.13,783.4
NBB00_12_20_120,20,120,12,28800,normal,normal,normal,5528504.69,1682.3,5718698.48,1493.06,6020453.31,1714.73,9837339.77,1577.59,5802531.26,1530.7,5866913.52,1804.2,5367535.9,1558.1,5194259.87,1558.5,6519969.48,1803.1,12149050.02,1803.5,4782821.52,1730.83,5713090.75,1763.47,6107894.62,1801.8,12278911.52,1801.13,4804664,1801.48,13390537.07,1802.19,4812389.42,1444.7
NBB01_12_2_10,2,10,12,240,normal,normal,normal,48587.2,1,48563.47,0.8637,48381.78,1.6,48429.74,1.34,48335.05,3.2,48320.1,2.7,48312.77,1.9,48345.5,1.6,48331.68,4.6,48324.36,3.4,48395.48,3.14,48358.07,6.69,48349.99,7,48311.46,5.13,48311.46,4.33,48300.6,18.49,48300.6,30.9
NBB01_12_2_60,2,60,12,1440,normal,normal,normal,280235.74,4.7,279308.21,5.02,278957.18,10.23,279194.32,4.94,278858.04,12.8,278724,10.1,278980.64,9,278734.69,7,278686.25,23.9,278661.95,19.7,278857.86,15.51,278675.61,33.62,278631.1,48.1,278649.68,66.73,278623.53,30.66,278634.35,144.54,278601.37,58.3
NBB01_12_2_120,2,120,12,2880,normal,normal,normal,561146.79,10.1,559726.02,9.77,558954.08,30.15,559164.16,13.79,558786.6,25.2,558797.86,30.2,559093.83,23.9,558814.42,14.1,558752.64,39.3,558729.49,38.5,558830.12,31.55,558741.25,88.49,558667.8,76,558678.76,102.27,558671.37,98.24,558667.39,233.85,558643.08,91.8
NBB01_12_4_10,4,10,12,480,normal,normal,normal,97268.97,2.4,97204.64,3.6207,97210.43,10.98,97205.01,4.32,97204.18,6.6,97204.18,7.2,97217.65,8.2,97205.64,5.6,97204.64,17.4,97204.18,13,97204.18,23.89,97204.18,75.76,97204.64,12.1,97204.18,46.83,97204.18,31.66,97204.18,108.08,97204.18,351.7
NBB01_12_4_60,4,60,12,2880,normal,normal,normal,526928.8,14.1,526816.65,21.93,526637.64,40.86,526740.2,16.42,526619.46,33.2,526620.39,44.2,526582.3,37,526549.03,37.5,526542.5,73.6,526515.88,100.4,526598.05,66.34,526558.21,233.6,526532.82,151.5,526520.26,216.02,526506.45,255.85,526510,774.1,526496.22,496.2
NBB01_12_4_120,4,120,12,5760,normal,normal,normal,1093500.93,32.8,1092845.23,54.14,1092586.81,65.81,1092583.33,75.63,1092482.68,94.9,1092353.32,126.1,1092499.09,85.2,1092393.52,82.1,1092397.73,205.1,1092384.75,176.6,1092340.51,135.94,1092301.86,222.65,1092329.88,266.3,1092306.91,277.68,1092276.62,418.28,1092316.97,822.41,1092286.28,554
NBB01_12_6_10,6,10,12,720,normal,normal,normal,141304.79,9.6,141312.3,7.7007,141276.12,18.56,141258.11,8.07,141267.97,12.2,141258.33,17.4,141276.15,12.2,141258.11,14.1,141258.11,29.3,141258.59,57.7,141257.5,61.28,141257.72,53.83,141257.72,74.5,141257.5,77.15,141257.5,140.07,141257.5,277.23,141257.5,291.9
NBB01_12_6_60,6,60,12,4320,normal,normal,normal,778649.44,43,778455.94,37.9,778483.05,58.78,778360.18,67.28,778425.67,69.6,778291.8,143,778269.19,107.7,778277.91,104.4,778275.23,208.3,778293.48,240,778264.89,270.32,778288.61,276.42,778286.07,257.6,778270.15,414.28,778266.61,308.69,778283.34,792.12,778254.18,1022
NBB01_12_6_120,6,120,12,8640,normal,normal,normal,1550295.72,102.6,1549518.02,109.28,1549436.45,185.05,1549657.59,146.34,1549387.51,150.2,1549304.11,243.2,1549338.27,204.4,1549274.03,203,1549392.66,326.9,1549402.14,382.6,1549306.63,282.14,1549306.38,425.68,1549317.57,328.9,1549236.59,429.94,1549292.91,513.65,1549246.73,980.63,1549205.6,560.8
NBB01_12_15_10,15,10,12,1800,normal,normal,normal,302567.45,45.3,302506.18,113.6732,302493.62,186.41,302496.83,444.47,302492.39,372.3,302487.45,815.8,302488.65,642.1,302493.76,552.1,302499.82,1033.9,302493.95,1365.6,302487.25,1800.11,302505.65,1226.3,302499.25,1417.9,302485.85,1519.14,302485.88,1800.2,302556.59,1800.76,302494.84,1800.2
NBB01_12_15_60,15,60,12,10800,normal,normal,normal,1836711.95,465.4,1836478.5,657.61,1836458.56,1380.33,1836227.28,1117.11,1836262.7,1478.8,1837953.35,1801.7,1836189.84,1364.8,1836800.65,1591.3,1836522.7,1802.1,1838098.53,1802.7,1837153.81,1800.54,1836958.86,1385.84,1836863.04,1725.8,1837280.56,1801.13,1837047.23,1801.59,1840482.51,1801.99,1839398.19,1800.6
NBB01_12_15_120,15,120,12,21600,normal,normal,normal,3626492.92,1165.5,3607925.21,962.98,3942307.77,1525.58,3607720.99,918.1,4033148.31,1523.4,4057770.73,1624.3,3607545.72,953.2,3607550.88,1215.6,4066960.81,1425.8,8098272.67,1681.8,3607610.62,948.07,3607524.14,1131.6,3607572.01,1234,3607728.91,1507.54,3607566.42,1411.84,8540901.37,1802.99,3608880.69,1476.3
NBB01_12_20_10,20,10,12,2400,normal,normal,normal,399130.73,97.3,399041.65,167.62,399037.1,361.34,399047.91,665.69,399023.77,1018.3,399027.55,1298.4,399031.55,1475.5,399046.59,1649,399069.84,1682.7,399083.66,1786.3,399037.44,1800.87,399058.03,1239.14,399035.83,1800.2,399034.33,1800.81,399066.77,1800.49,399187.65,1800.82,399090.38,1800.8
NBB01_12_20_60,20,60,12,14400,normal,normal,normal,2396274.97,946.2,2396011.45,927.79,2438999.71,1444.21,2395870.26,1123.64,2397289.82,1612.7,2399876.8,1694.7,2396048.33,1196.4,2397935.35,1679.3,2397995.56,1745.7,3047772.21,1793,2396426.78,1801.43,2396551.49,1437.47,2396189.89,1801.2,2396619.55,1801.36,4990668.48,1801.7,6622394.52,1801.92,2398837.61,1800.3
NBB01_12_20_120,20,120,12,28800,normal,normal,normal,5783199.09,1608.7,9395899.52,1503.33,6364336.15,1724.26,5062061.19,1406.31,5719349.48,1643.7,11156869.49,1804.3,5440617.28,1802.8,5767404.83,1755.3,10987151.25,1774.8,12836937.62,1803.1,10547621.22,1800.62,4780228.11,1545.77,5412754.5,1800.7,10960585.1,1801.55,6645445.56,1801.28,12859321.85,1802.51,4821462.51,1803.1
NBB02_12_2_10,2,10,12,240,normal,normal,normal,44800.65,1.2,44694.58,1.18,44677.38,2.22,44661.78,1.64,44643.53,1.8,44634.04,4.8,44661.44,2.5,44624.71,1.2,44613.02,2.4,44613.02,5,44636.63,6.52,44612.91,9.33,44613.02,8.8,44608.79,9.44,44608.79,7.42,44608.79,12.04,44607.5,124.2
NBB02_12_2_60,2,60,12,1440,normal,normal,normal,284190.2,4.1,283453.87,4.03,283186.51,6.59,283299.9,5.64,283154.12,8.3,283105.67,11.9,283221.77,9.9,283105.51,4.9,283121.37,8.3,283085.73,27.2,283086.01,11.88,283080.24,12.08,283088.69,13.1,283059.76,13.82,283067.42,15.8,283056.61,23.99,283045.62,105.3
NBB02_12_2_120,2,120,12,2880,normal,normal,normal,569649.85,10.4,569148.39,13.48,568857.32,19.51,568956.78,18.45,568820.57,18.3,568728.18,36.2,568728.6,21.1,568672.41,20.5,568652.22,21.8,568612.89,54.9,568694.87,38.23,568678.23,36.21,568631.69,32.6,568588.37,37.19,568592.07,27.97,568569.28,88.59,568573.66,105.1
NBB02_12_4_10,4,10,12,480,normal,normal,normal,84311.92,3.7,84298.32,2.8354,84296.78,6.58,84271.59,2.82,84292.38,3.3,84239.77,7.4,84262.88,4.1,84251.89,4.3,84239.77,3.8,84243.31,20.2,84244.61,4.17,84239.77,11.68,84239.77,5.5,84239.77,8.48,84239.77,8.23,84239.77,36.73,84239.77,50.7
NBB02_12_4_60,4,60,12,2880,normal,normal,normal,527716.03,19.6,527560.92,20.51,527512.28,47,527557.15,34.29,527449.43,41,527400.09,68.7,527446.63,35.1,527408.36,36.2,527405.57,65.5,527389.48,128.6,527405.99,111.91,527381.6,68.96,527386.83,66.6,527373.78,62.89,527377.63,119.83,527369.1,228.69,527361.36,690.5
NBB02_12_4_120,4,120,12,5760,normal,normal,normal,1065646.6,27.6,1065265.78,36.6584,1065008.2,44.25,1065084.25,61.73,1064954.92,39.5,1064879.5,59.1,1064928.05,63.4,1064927.94,38,1064909.57,51.4,1064894.09,109.4,1064889.42,68.3,1064942.54,44.63,1064898.43,29.4,1064854.12,40.54,1064868.87,79.53,1064883.56,107.4,1064851.19,72
NBB02_12_6_10,6,10,12,720,normal,normal,normal,128299.72,7.6,128249.15,9.15,128252.42,17.53,128220.98,51.71,128217.69,25.8,128217.69,62.1,128235.93,109.9,128235.03,64.9,128232.15,114.8,128223.94,285.1,128211.3,260.44,128211.3,268.66,128219.51,304.1,128211.3,408.48,128211.3,528.33,128211.3,958.64,128211.3,1800.1
NBB02_12_6_60,6,60,12,4320,normal,normal,normal,778515.63,33.4,778301.17,38.21,778304.64,55.7,778280.85,53.42,778270.86,31.8,778265.42,84.2,778227.1,72.5,778233.51,53.3,778233.1,56.2,778236.16,114.7,778211.31,97.4,778285.53,77.39,778265.56,97.2,778235.08,65.76,778234.97,155.49,778183.96,214.17,778175.29,216
NBB02_12_6_120,6,120,12,8640,normal,normal,normal,1546185.3,98.1,1545750.5,84.423,1545593.65,132.54,1545721.4,84.98,1545505.94,84,1545546.29,154.1,1545635.75,118.5,1545664.58,120.5,1545565.17,97.6,1545561.91,212.9,1545546.67,179.71,1545573.27,92.08,1545557.21,125.5,1545594.22,121.28,1545628.01,146.1,1545584.56,133.75,1545439.51,282
NBB02_12_15_10,15,10,12,1800,normal,normal,normal,310065.28,47.7,310033.46,85.76,310006.32,182.74,310007.43,271.83,310000.02,257.3,310004.06,525,310008.72,525.5,310002.15,751.8,310003.72,801.2,309998.09,1418.6,310003.16,1220.13,310006.06,948.69,310002.4,1056.8,310003.16,1521.38,310022.26,1674.98,310006.68,1641.44,310002.78,1800.1
NBB02_12_15_60,15,60,12,10800,normal,normal,normal,1834594.93,475.9,1834198.36,596.15,1834029.2,1028.92,1834065.79,765.31,1834096.73,1104.7,1836680.22,1735.8,1833862.42,1593.3,1834126.99,1620.7,1834047.09,1725,1838359.7,1803,1834714.76,1382.06,1834238.88,1211.14,1834240.34,1606.4,1834557.43,1801.04,1835583.54,1801.29,1837045.09,1801.55,1845315.46,1800.4
NBB02_12_15_120,15,120,12,21600,normal,normal,normal,3725106.98,1397.2,3636379.4,1323.14,3886463.38,1542.84,3635865.05,1266.96,4070694.78,1556.7,4280848.11,1782.2,3635790.5,1333.4,3635564.27,1227.1,7030428.52,1573.3,4221068.91,1804,3635612.51,760.93,3635540.28,922.28,3635788.11,1432.7,3635652.88,1385.69,7050010.54,1695.69,6988013.69,1772.99,3635810.1,1800.2
NBB02_12_20_10,20,10,12,2400,normal,normal,normal,410146.27,69.2,410097.74,265.26,410088.36,267.42,410065.84,650.09,410067.1,635,410063.08,1172.9,410057.83,1173.6,410057.05,1065.1,410067.48,1470.2,410083.19,1550.8,410072.46,1556.64,410071.77,1199.33,410074.8,1717.2,410096.32,1800.4,410092.72,1801.2,410112.15,1800.65,410069.25,1800.2
NBB02_12_20_60,20,60,12,14400,normal,normal,normal,2404841.15,724.7,2406247.3,1103.89,2405254.38,1410.46,2404820.08,1270.97,2404686.35,1132.9,2753911.25,1736.2,2404549.07,1003.2,2404722.73,1216.2,2407717.12,1649.9,2985005.83,1780,2404507.59,1056.53,2404468.39,993.46,2404590.17,1564.3,2405286.4,1767.83,2406766.26,1801.63,2554804.28,1806.27,2404889.01,1161.1
NBB02_12_20_120,20,120,12,28800,normal,normal,normal,5402715.76,1550.6,5945736.44,1581.59,6039619.7,1737.33,5676380.91,1559.89,5811046.67,1497.2,11844060.5,1781.5,11534469.97,1484.2,5700855.22,1680.8,12113755.85,1769.3,11832151.71,1803.4,4816164.85,1064.51,5686677.61,1337.38,6281708.6,1801.9,4832889.53,1749.48,5031429.55,1801.71,13913520.25,1804.16,4864690.76,774.5
NBB03_12_2_10,2,10,12,240,normal,normal,normal,52854.62,1,52665.76,1.58,52525.89,1.56,52519.38,3.88,52372.5,2.4,52283.29,4.1,52483.92,3,52283.29,2.8,52291.31,6.9,52287.53,6.4,52399.36,4.32,52287.53,6.19,52283.29,13.2,52283.29,12.56,52283.29,8.8,52283.29,21.26,52283.29,36.9
NBB03_12_2_60,2,60,12,1440,normal,normal,normal,284237.72,5,283197.66,7.45,282817.32,8.52,282977.61,9.63,282806.66,8.9,282685.2,14.8,282861.08,8.5,282710.64,12.5,282672.63,21.3,282648.62,16.6,282822.22,18.57,282662.03,17.64,282633.73,51.3,282627.58,44.72,282624.74,64.19,282628.52,68.74,282600.49,52.8
NBB03_12_2_120,2,120,12,2880,normal,normal,normal,575801.94,10.3,574237.42,15.52,573278.63,21.02,573507.6,29.17,573249.98,23.7,573089.39,25.3,573391.79,31,573070.05,29.9,573029.53,56.1,572955.75,60.4,573034.41,50.13,572980.85,63.81,572967.03,65,572954.66,86.64,572943.18,86.44,572915.86,233.29,572913.98,209.8
NBB03_12_4_10,4,10,12,480,normal,normal,normal,89081.64,4.5,89059.3,3.9,89028.62,10.3,89038.32,16.67,89025.29,8.6,89019.85,10.4,89029.81,18.8,89019.85,18,89019.85,25.7,89019.85,68.8,89019.85,72.92,89025.29,90.19,89019.85,89.5,89019.85,89.93,89019.85,145.08,89019.85,269.87,89019.85,982.9
NBB03_12_4_60,4,60,12,2880,normal,normal,normal,520582.5,16.4,520314.02,18.27,520041.76,27.21,520152.72,35.63,520033.46,30.4,520044.95,49.1,520058.15,54.2,520059.96,64.9,520014.34,62,520004.9,93.2,520043.91,65.57,520007.01,81.63,520014.83,118.2,519996.83,116.73,519984.33,105.76,519987.54,247.7,519981.12,208.3
NBB03_12_4_120,4,120,12,5760,normal,normal,normal,1076653.05,43.7,1076013.1,47.491,1075752.65,75.51,1075717.96,100.19,1075646.3,68.7,1075616.75,138.5,1075627.98,97,1075564.35,163.1,1075520.33,249.8,1075526.16,276.1,1075601.2,246.14,1075587.84,277.4,1075537.89,334.5,1075524.54,387.51,1075490.01,474.54,1075503.56,1291.89,1075488.56,726.8
NBB03_12_6_10,6,10,12,720,normal,normal,normal,128694.47,5.7,128686.2,7.03,128650.49,10.15,128647.05,8.58,128650.72,8.4,128647.05,16.5,128663.34,15.5,128647.05,14.1,128646.77,32,128646.77,28.7,128646.77,53.28,128647.05,62.31,128646.77,89.4,128646.77,110.62,128646.77,171.46,128646.77,293.06,128646.77,375.7
NBB03_12_6_60,6,60,12,4320,normal,normal,normal,774674.39,32.3,774520.69,34.51,774415.41,58.62,774400.52,38.18,774428.78,48.1,774346.39,102.4,774373.99,80.2,774350.8,72.2,774330.18,113.4,774306.69,185.6,774307.68,105.73,774341.54,230.05,774286.98,235.7,774295.91,219.94,774275.34,248.14,774280.03,496.36,774292.89,631.4
NBB03_12_6_120,6,120,12,8640,normal,normal,normal,1548864.71,83,1548571.31,109.25,1548402.88,143.91,1548380.68,128.68,1548547.95,115.2,1548335.47,210.3,1548267.57,221.6,1548281.11,263.3,1548179.46,261.6,1548289.17,336.2,1548202.44,136.6,1548224,172.98,1548141.93,317.8,1548138.84,274.49,1548149.93,363.97,1548203.08,600.24,1548138.82,359.3
NBB03_12_15_10,15,10,12,1800,normal,normal,normal,305900.11,51.7,305798.38,91.3,305798.38,158.75,305794.3,334.12,305802.06,339.7,305802.77,621,305800.19,393.1,305794.3,343.1,305789.62,739.4,305791.7,1006.9,305789.15,1541.76,305794.57,1019.99,305794.57,1290.8,305789.15,1800.16,305793.2,1800.4,305799.05,1800.57,305789.62,1800.4
NBB03_12_15_60,15,60,12,10800,normal,normal,normal,1819027.98,312.3,1818847.99,240.03,1818903.3,463.17,1818757.02,345.38,1818774.58,290.4,1818673.98,791.9,1818732.1,321.9,1818739.58,390.1,1818683.65,633.4,1818675.25,722.7,1818589.78,413.72,1818621.11,609.83,1818587.96,782.7,1818639.1,662.66,1818621.25,571.56,1818581.05,1314.69,1818542.04,1004.9
NBB03_12_15_120,15,120,12,21600,normal,normal,normal,3598452.14,1199.8,3598277.39,917.81,3996744.92,1572.13,3598246.12,1398.42,3598046.82,1101.3,4818296.56,1669.5,3598341.14,1061.5,3597833.33,1131.8,3640912.92,1515,4636795.07,1635.1,3597543.29,512.76,3597953.43,1082.9,3597668.34,1178.4,3597475.97,1261.05,3597615.9,722.29,8042975.2,1766.67,3599375.21,1025.1
NBB03_12_20_10,20,10,12,2400,normal,normal,normal,400311.08,132.7,400209.58,129.35,400175.21,369.61,400169.59,553.81,400176.06,630,400166.74,1295.5,400182.5,1481.7,400176.05,1316.5,400173.85,1564.3,400190.72,1801.2,400189.65,1800.29,400193.11,1221.18,400176.87,1635.8,400219.32,1800.29,400209.92,1800.57,400326.76,1800.76,400308.64,1800.2
NBB03_12_20_60,20,60,12,14400,normal,normal,normal,2377844.13,726.3,2377461.33,587.9,2637628.67,1634.73,2377751.62,576.33,2377733.73,771.5,2418646.3,1533.2,2377646.63,700.5,2377653.7,576,2378108.37,1206.6,2445476.93,1545.4,2377386.52,1161.08,2377574.9,1194.41,2377505.92,1242.2,2377494.06,871.49,2377585.94,1485.64,2384888.67,1652.81,2377508.31,855.4
NBB03_12_20_120,20,120,12,28800,normal,normal,normal,5049299.4,1423.9,5274473.75,1399.94,5729770.81,1655,10049729.62,1318.37,5589164.52,1409.8,5298600.41,1645.3,4753499.37,1307.2,5187994.94,1559.8,10997666.09,1632.1,11915469.2,1785.7,4753527.42,1156.85,4754075.53,1433.35,4753371.05,1491.4,4753944.03,1461.29,12232478.62,1746.87,12048444.04,1801.38,4794790.67,1006.5
NBB04_12_2_10,2,10,12,240,normal,normal,normal,48765.51,0.8,48541.05,0.7813,48537.67,3.67,48610.43,0.99,48524,1.5,48499.51,2.8,48522.47,1.3,48543.6,3.2,48495.53,2,48495.53,7.9,48526.13,1.33,48496.43,2.14,48495.53,2,48501.39,2.02,48495.53,2.49,48495.53,6.06,48495.53,18
NBB04_12_2_60,2,60,12,1440,normal,normal,normal,301669.16,4.8,300528.73,5.02,300268,15.55,300286.82,7.32,300106.32,9.3,300048.84,20.3,300155.07,13.5,300086.42,32.6,300025.63,30.9,300032.61,46,300108.31,63.45,300088.78,60.84,300020.64,55.6,300031,44.79,300014.7,66.11,300001.69,89.23,299995.03,432.4
NBB04_12_2_120,2,120,12,2880,normal,normal,normal,586952.17,9.8,586130.53,9.5,585695.99,29.86,585814.27,15.13,585483.42,15,585306.16,30.6,585668.29,17.1,585454.72,37.9,585315.33,34.8,585288.49,62.8,585367.01,53.36,585342.61,36.5,585257.22,43,585237.27,37.56,585237.57,62.38,585218.77,136.31,585231.09,116.5
NBB04_12_4_10,4,10,12,480,normal,normal,normal,93807.75,2.9,93745.36,2.951,93741.67,6.71,93768.07,5.77,93747.34,5.1,93749.27,10.1,93732.74,5,93733.46,20.6,93724.64,14.4,93724.64,17,93736.72,65.74,93727.53,54.03,93724.64,73.5,93724.64,64.65,93724.64,87.36,93724.64,183.9,93724.64,1400.4
NBB04_12_4_60,4,60,12,2880,normal,normal,normal,542913.36,14.7,542680.03,17.99,542606.72,26.28,542556.81,29.53,542438.43,25.4,542497.04,70.2,542502.23,33.5,542453.55,78.1,542414.12,120.3,542434.65,139.9,542469.92,115.34,542462.33,96.21,542432.36,93.1,542414.69,91.15,542428.62,193.02,542415,342.75,542400.92,863
NBB04_12_4_120,4,120,12,5760,normal,normal,normal,1067657.58,30.2,1067173.83,32.39,1066964.58,73,1066749.57,56.27,1066838.15,76.8,1066802.53,94.1,1066887.14,31.9,1066768.27,70.6,1066688.66,93.3,1066728.92,138.5,1066750.56,153.98,1066735.3,64.21,1066737.63,75,1066716.72,71.59,1066710.16,157.4,1066683.78,224.02,1066669.51,154.2
NBB04_12_6_10,6,10,12,720,normal,normal,normal,138291.89,4.6,138264.64,6.0492,138256.29,16.33,138247.24,9.37,138248.34,19.2,138244.96,33.8,138266.55,9.4,138246.65,9.6,138244.96,19.6,138244.96,54.8,138244.96,130.98,138252.99,64.38,138244.96,64,138244.96,90.8,138245.06,232.38,138244.96,239.2,138244.96,873.7
